date,ticker,close,momentum_5d,daily_return,rolling_mean_return_20d,sector_Communication Services,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Utilities
2023-09-11 13:30:00,XLV,132.97000122070312,-0.00449207210162994,0.006890835066883927,-0.0009866522488498676,0,0,0,0,0,1,0,0,0,0,0
2023-09-12 13:30:00,XLV,132.8000030517578,0.0046145744692147606,-0.0012784700863704979,-0.001201679043373649,0,0,0,0,0,1,0,0,0,0,0
2023-09-13 13:30:00,XLV,132.82000732421875,0.01026854864973581,0.00015063457832265037,-0.0010104318554363001,0,0,0,0,0,1,0,0,0,0,0
2023-09-14 13:30:00,XLV,133.24000549316406,0.008935392672915654,0.0031621604109695056,-0.0004724747548662922,0,0,0,0,0,1,0,0,0,0,0
2023-09-15 13:30:00,XLV,132.19000244140625,0.0009844380222316929,-0.007880538940773896,-0.0004688772872079694,0,0,0,0,0,1,0,0,0,0,0
2023-09-18 13:30:00,XLV,131.4499969482422,-0.011431181909504873,-0.005598044326325491,-0.0007675100449380578,0,0,0,0,0,1,0,0,0,0,0
2023-09-19 13:30:00,XLV,131.55999755859375,-0.009337390547203395,0.0008368247463319545,-0.0007780912561080489,0,0,0,0,0,1,0,0,0,0,0
2023-09-20 13:30:00,XLV,131.57000732421875,-0.009411232729032326,7.608517642720969e-05,-0.0005984804486440065,0,0,0,0,0,1,0,0,0,0,0
2023-09-21 13:30:00,XLV,130.4199981689453,-0.02116486946830265,-0.008740663458652431,-0.0011856672118311594,0,0,0,0,0,1,0,0,0,0,0
2023-09-22 13:30:00,XLV,130.14999389648438,-0.015432396605228327,-0.0020702674149034594,-0.000855047495332839,0,0,0,0,0,1,0,0,0,0,0
2023-09-25 13:30:00,XLV,130.86000061035156,-0.0044883708755271146,0.005455295790731229,-0.0009484867237750105,0,0,0,0,0,1,0,0,0,0,0
2023-09-26 13:30:00,XLV,129.75,-0.013757962847237182,-0.008482352171590546,-0.0014887866088271807,0,0,0,0,0,1,0,0,0,0,0
2023-09-27 13:30:00,XLV,129.10000610351562,-0.018773284815713942,-0.005009586870785121,-0.0021879635807270648,0,0,0,0,0,1,0,0,0,0,0
2023-09-28 13:30:00,XLV,129.72000122070312,-0.005367251633721204,0.004802440649695816,-0.0019107859426672757,0,0,0,0,0,1,0,0,0,0,0
2023-09-29 13:30:00,XLV,128.74000549316406,-0.010833564882390623,-0.007554700264546854,-0.0016914283424519449,0,0,0,0,0,1,0,0,0,0,0
2023-10-02 13:30:00,XLV,128.55999755859375,-0.01757605869654777,-0.0013982284207675333,-0.0018964649763899889,0,0,0,0,0,1,0,0,0,0,0
2023-10-03 13:30:00,XLV,127.41999816894533,-0.017957624902155467,-0.008867450305674152,-0.0018232526271304283,0,0,0,0,0,1,0,0,0,0,0
2023-10-04 13:30:00,XLV,127.95999908447266,-0.008830418010428942,0.004237960471568547,-0.0013390188718758246,0,0,0,0,0,1,0,0,0,0,0
2023-10-05 13:30:00,XLV,128.66000366210938,-0.008171427294317524,0.00547049533170596,-0.001289878501887659,0,0,0,0,0,1,0,0,0,0,0
2023-10-06 13:30:00,XLV,130.00999450683594,0.009864758113120597,0.010492700188878823,-0.0007652434924437179,0,0,0,0,0,1,0,0,0,0,0
2023-10-09 13:30:00,XLV,130.4600067138672,0.014779162969472459,0.0034613662490969865,-0.0009367169333330649,0,0,0,0,0,1,0,0,0,0,0
2023-10-10 13:30:00,XLV,131.0800018310547,0.02872393434864584,0.004752376860958751,-0.0006351745859666025,0,0,0,0,0,1,0,0,0,0,0
2023-10-11 13:30:00,XLV,130.5,0.019849960407162692,-0.004424792668238142,-0.0008639459482946421,0,0,0,0,0,1,0,0,0,0,0
2023-10-12 13:30:00,XLV,129.3800048828125,0.005596154206508608,-0.008582338062739447,-0.0014511708719800898,0,0,0,0,0,1,0,0,0,0,0
2023-10-13 13:30:00,XLV,130.19000244140625,0.0013845699728942673,0.006260608502275167,-0.0007441134998276367,0,0,0,0,0,1,0,0,0,0,0
2023-10-16 13:30:00,XLV,131.1699981689453,0.005442215380498272,0.007527426908069401,-8.783993810789204e-05,0,0,0,0,0,1,0,0,0,0,0
2023-10-17 13:30:00,XLV,130.99000549316406,-0.0006865756532916656,-0.0013722091811682047,-0.0001982916344829,0,0,0,0,0,1,0,0,0,0,0
2023-10-18 13:30:00,XLV,129.85000610351562,-0.004980796141642707,-0.008702949399509219,-0.0006372433632797214,0,0,0,0,0,1,0,0,0,0,0
2023-10-19 13:30:00,XLV,128.57000732421875,-0.006260608502275278,-0.009857518052609593,-0.0006930860929775795,0,0,0,0,0,1,0,0,0,0,0
2023-10-20 13:30:00,XLV,128.05999755859375,-0.01636074078553873,-0.003966786470960493,-0.0007879120457804312,0,0,0,0,0,1,0,0,0,0,0
2023-10-23 13:30:00,XLV,127.26000213623048,-0.029808615440238162,-0.006247036058213529,-0.0013730286382276692,0,0,0,0,0,1,0,0,0,0,0
2023-10-24 13:30:00,XLV,127.6500015258789,-0.025498158845862928,0.0030645873259607104,-0.0007956816633501063,0,0,0,0,0,1,0,0,0,0,0
2023-10-25 13:30:00,XLV,126.51000213623048,-0.025722016251755186,-0.008930664912035313,-0.000991735565412616,0,0,0,0,0,1,0,0,0,0,0
2023-10-26 13:30:00,XLV,125.26000213623048,-0.025744769381877197,-0.009880641679651192,-0.0017258896818799663,0,0,0,0,0,1,0,0,0,0,0
2023-10-27 13:30:00,XLV,123.13999938964844,-0.03841947729769535,-0.016924818061845204,-0.0021943955717448837,0,0,0,0,0,1,0,0,0,0,0
2023-10-30 13:30:00,XLV,123.83000183105467,-0.026952697215139376,0.00560339812267574,-0.00184431424457272,0,0,0,0,0,1,0,0,0,0,0
2023-10-31 13:30:00,XLV,124.54000091552734,-0.024363498418925267,0.005733659646079525,-0.0011142587469850362,0,0,0,0,0,1,0,0,0,0,0
2023-11-01 13:30:00,XLV,124.8000030517578,-0.01351671058096493,0.0020876998098531274,-0.0012217717800708072,0,0,0,0,0,1,0,0,0,0,0
2023-11-02 13:30:00,XLV,126.77999877929688,0.012134732693148687,0.01586534999296374,-0.0007020290470079182,0,0,0,0,0,1,0,0,0,0,0
2023-11-03 13:30:00,XLV,127.41000366210938,0.03467601342882487,0.004969276612072138,-0.0009782002258482525,0,0,0,0,0,1,0,0,0,0,0
2023-11-06 14:30:00,XLV,128.25999450683594,0.03577479294416275,0.00667130382462533,-0.0008177033470718354,0,0,0,0,0,1,0,0,0,0,0
2023-11-07 14:30:00,XLV,128.35000610351562,0.030592622129274938,0.0007017901180004227,-0.0010202326842197519,0,0,0,0,0,1,0,0,0,0,0
2023-11-08 14:30:00,XLV,128.1699981689453,0.02700316534279157,-0.0014024770238432183,-0.0008691169020000056,0,0,0,0,0,1,0,0,0,0,0
2023-11-09 14:30:00,XLV,125.5199966430664,-0.009938493045925423,-0.02067567733273934,-0.0014737838655000002,0,0,0,0,0,1,0,0,0,0,0
2023-11-10 14:30:00,XLV,126.2699966430664,-0.008947547180567228,0.005975143563242247,-0.0014880571124516462,0,0,0,0,0,1,0,0,0,0,0
2023-11-13 14:30:00,XLV,127.0,-0.009823753007948133,0.005781289113336419,-0.0015753640021882952,0,0,0,0,0,1,0,0,0,0,0
2023-11-14 14:30:00,XLV,127.86000061035156,-0.0038177286315738135,0.006771658349224996,-0.0011681706256686352,0,0,0,0,0,1,0,0,0,0,0
2023-11-15 14:30:00,XLV,127.95999908447266,-0.0016384418153446711,0.0007820934900966137,-0.0006939184811883437,0,0,0,0,0,1,0,0,0,0,0
2023-11-16 14:30:00,XLV,128.50999450683594,0.02382088865308063,0.00429818244997171,1.386654394072151e-05,0,0,0,0,0,1,0,0,0,0,0
2023-11-17 14:30:00,XLV,128.25,0.01568071125027881,-0.00202314619834576,0.00011104855757145815,0,0,0,0,0,1,0,0,0,0,0
2023-11-20 14:30:00,XLV,129.02999877929688,0.015984242356668288,0.006081861826876311,0.0007274934518259502,0,0,0,0,0,1,0,0,0,0,0
2023-11-21 14:30:00,XLV,129.80999755859375,0.01525103190156174,0.006045096385926874,0.0008765189048242583,0,0,0,0,0,1,0,0,0,0,0
2023-11-22 14:30:00,XLV,130.42999267578125,0.019302857213042257,0.004776173860627786,0.0015618608434574133,0,0,0,0,0,1,0,0,0,0,0
2023-11-24 14:30:00,XLV,131.1300048828125,0.02038760009313667,0.0053669573437094,0.0023242407946254427,0,0,0,0,0,1,0,0,0,0,0
2023-11-27 14:30:00,XLV,130.30999755859375,0.016062359131335358,-0.006253392005525882,0.002857812097441409,0,0,0,0,0,1,0,0,0,0,0
2023-11-28 14:30:00,XLV,129.63999938964844,0.004727587507731057,-0.0051415714948812585,0.002320563616563559,0,0,0,0,0,1,0,0,0,0,0
2023-11-29 14:30:00,XLV,129.67999267578125,-0.0010015013115906024,0.00030849495773765945,0.002049305382146466,0,0,0,0,0,1,0,0,0,0,0
2023-11-30 14:30:00,XLV,131.30999755859375,0.006746951868654927,0.012569439966639617,0.00257339238998579,0,0,0,0,0,1,0,0,0,0,0
2023-12-01 14:30:00,XLV,131.8300018310547,0.0053381905145795105,0.003960127043859618,0.0019781312425305843,0,0,0,0,0,1,0,0,0,0,0
2023-12-04 14:30:00,XLV,132.0800018310547,0.013583027439357132,0.0018963816773696074,0.0018244864957954576,0,0,0,0,0,1,0,0,0,0,0
2023-12-05 14:30:00,XLV,131.91000366210938,0.017510060807993222,-0.0012870848469760388,0.0014265670622153892,0,0,0,0,0,1,0,0,0,0,0
2023-12-06 14:30:00,XLV,132.00999450683594,0.017967319267822912,0.000758023212422021,0.0014293787169364692,0,0,0,0,0,1,0,0,0,0,0
2023-12-07 14:30:00,XLV,131.85000610351562,0.004112470908248289,-0.0012119415951648005,0.00143890548837039,0,0,0,0,0,1,0,0,0,0,0
2023-12-08 14:30:00,XLV,132.07000732421875,0.001820568078817475,0.0016685719417441902,0.0025561179520945665,0,0,0,0,0,1,0,0,0,0,0
2023-12-11 14:30:00,XLV,132.94000244140625,0.006511209860911471,0.006587378427652668,0.0025867296953150875,0,0,0,0,0,1,0,0,0,0,0
2023-12-12 14:30:00,XLV,133.50999450683594,0.012129412480534674,0.004287588799172015,0.0025120446796068675,0,0,0,0,0,1,0,0,0,0,0
2023-12-13 14:30:00,XLV,135.97000122070312,0.029997779551927284,0.018425637143901108,0.003094743619340673,0,0,0,0,0,1,0,0,0,0,0
2023-12-14 14:30:00,XLV,135.30999755859375,0.026241875577629248,-0.004854038804030569,0.002812937004634314,0,0,0,0,0,1,0,0,0,0,0
2023-12-15 14:30:00,XLV,134.16000366210938,0.015824912712845585,-0.008498957336736224,0.002173080015298917,0,0,0,0,0,1,0,0,0,0,0
2023-12-18 14:30:00,XLV,133.77999877929688,0.006318612324840656,-0.0028324751970756346,0.0021326135653624233,0,0,0,0,0,1,0,0,0,0,0
2023-12-19 14:30:00,XLV,134.67999267578125,0.008763375156048081,0.006727417436810823,0.002164891345859149,0,0,0,0,0,1,0,0,0,0,0
2023-12-20 14:30:00,XLV,132.72999572753906,-0.023828825947460053,-0.014478742606828576,0.0011386993962213764,0,0,0,0,0,1,0,0,0,0,0
2023-12-21 14:30:00,XLV,134.35000610351562,-0.0070947562811271014,0.012205307226122564,0.0015101560644961154,0,0,0,0,0,1,0,0,0,0,0
2023-12-22 14:30:00,XLV,135.02000427246094,0.006410260784708521,0.004986960465257262,0.0014911562205735085,0,0,0,0,0,1,0,0,0,0,0
2023-12-26 14:30:00,XLV,135.32000732421875,0.011511500665077001,0.0022219155848375305,0.001914921600091679,0,0,0,0,0,1,0,0,0,0,0
2023-12-27 14:30:00,XLV,135.88999938964844,0.008984309323360806,0.0042121787952908996,0.002382609114600287,0,0,0,0,0,1,0,0,0,0,0
2023-12-28 14:30:00,XLV,136.24000549316406,0.026444736522331924,0.002575657554549027,0.0024959672444408556,0,0,0,0,0,1,0,0,0,0,0
2023-12-29 14:30:00,XLV,136.3800048828125,0.01510977809508085,0.0010275938344370683,0.0019188749378307279,0,0,0,0,0,1,0,0,0,0,0
2024-01-02 14:30:00,XLV,138.77999877929688,0.027847684697509978,0.01759784286960997,0.0026007607291182455,0,0,0,0,0,1,0,0,0,0,0
2024-01-03 14:30:00,XLV,138.5500030517578,0.02386931386871849,-0.0016572685513913665,0.0024230782176801967,0,0,0,0,0,1,0,0,0,0,0
2024-01-04 14:30:00,XLV,139.24000549316406,0.02465233732108474,0.004980169081255648,0.002736440914091781,0,0,0,0,0,1,0,0,0,0,0
2024-01-05 14:30:00,XLV,139.1199951171875,0.02113908916546503,-0.0008618958003593358,0.0026554449634527133,0,0,0,0,0,1,0,0,0,0,0
2024-01-08 14:30:00,XLV,140.35000610351562,0.029109848061044108,0.008841367377076415,0.0031581104120647742,0,0,0,0,0,1,0,0,0,0,0
2024-01-09 14:30:00,XLV,140.3300018310547,0.011168778393079615,-0.0001425313259065808,0.0030675552486822354,0,0,0,0,0,1,0,0,0,0,0
2024-01-10 14:30:00,XLV,140.97000122070312,0.017466604948693343,0.004560673992001663,0.002966220026899685,0,0,0,0,0,1,0,0,0,0,0
2024-01-11 14:30:00,XLV,140.8699951171875,0.011706331224638378,-0.0007094140785247616,0.0027163698830148463,0,0,0,0,0,1,0,0,0,0,0
2024-01-12 14:30:00,XLV,140.52000427246094,0.010063320905770112,-0.002484495328017977,0.001670863259418892,0,0,0,0,0,1,0,0,0,0,0
2024-01-16 14:30:00,XLV,139.67999267578125,-0.004773875301723907,-0.005977879100052874,0.0016146712446177768,0,0,0,0,0,1,0,0,0,0,0
2024-01-17 14:30:00,XLV,139.39999389648438,-0.006627292257075257,-0.002004573267316734,0.0019393904480887515,0,0,0,0,0,1,0,0,0,0,0
2024-01-18 14:30:00,XLV,139.3800048828125,-0.011278969455361776,-0.0001433932176978514,0.0020738445470576405,0,0,0,0,0,1,0,0,0,0,0
2024-01-19 14:30:00,XLV,139.4600067138672,-0.010009146391659618,0.0005739835575551133,0.001766172853094855,0,0,0,0,0,1,0,0,0,0,0
2024-01-22 14:30:00,XLV,140.07000732421875,-0.0032023693037303014,0.0043740182201705835,0.0027088108944448132,0,0,0,0,0,1,0,0,0,0,0
2024-01-23 14:30:00,XLV,139.97000122070312,0.0020762353961101265,-0.0007139722873301668,0.0020628469187721765,0,0,0,0,0,1,0,0,0,0,0
2024-01-24 14:30:00,XLV,138.69000244140625,-0.005093195740061174,-0.00914480794551531,0.001356258498233548,0,0,0,0,0,1,0,0,0,0,0
2024-01-25 14:30:00,XLV,138.47999572753906,-0.0064572329153679275,-0.0015142166715002014,0.0011694518854166614,0,0,0,0,0,1,0,0,0,0,0
2024-01-26 14:30:00,XLV,139.27000427246094,-0.0013624152607140116,0.005704856797340119,0.0012440857855191222,0,0,0,0,0,1,0,0,0,0,0
2024-01-29 14:30:00,XLV,140.25,0.0012850193929427878,0.007036660425613572,0.0014671359290723495,0,0,0,0,0,1,0,0,0,0,0
2024-01-30 14:30:00,XLV,140.57000732421875,0.004286676418395752,0.0022816921512922583,0.001529840844915109,0,0,0,0,0,1,0,0,0,0,0
2024-01-31 14:30:00,XLV,140.3800048828125,0.012185466952603363,-0.0013516570499140235,0.0005823658489389095,0,0,0,0,0,1,0,0,0,0,0
2024-02-01 14:30:00,XLV,142.1999969482422,0.026863094565819257,0.012964752828930282,0.0013134669179549919,0,0,0,0,0,1,0,0,0,0,0
2024-02-02 14:30:00,XLV,141.99000549316406,0.01953041672478051,-0.001476733189766266,0.000990621804403896,0,0,0,0,0,1,0,0,0,0,0
2024-02-05 14:30:00,XLV,142.42999267578125,0.01554361979166674,0.003098719385840054,0.0011886525637138656,0,0,0,0,0,1,0,0,0,0,0
2024-02-06 14:30:00,XLV,143.97999572753906,0.024258292848027718,0.010882560776971584,0.0012907122337086241,0,0,0,0,0,1,0,0,0,0,0
2024-02-07 14:30:00,XLV,144.3699951171875,0.028422781703888678,0.00270870538422896,0.0014332740692154012,0,0,0,0,0,1,0,0,0,0,0
2024-02-08 14:30:00,XLV,144.1199951171875,0.013502097117795042,-0.0017316617611372598,0.001118657281558455,0,0,0,0,0,1,0,0,0,0,0
2024-02-09 14:30:00,XLV,144.00999450683594,0.014226276044260855,-0.0007632571057341053,0.0011159651301979878,0,0,0,0,0,1,0,0,0,0,0
2024-02-12 14:30:00,XLV,144.1999969482422,0.012427187835992282,0.0013193698260798303,0.0013061583879028782,0,0,0,0,0,1,0,0,0,0,0
2024-02-13 14:30:00,XLV,142.86000061035156,-0.007778824492444936,-0.009292623899094798,0.001140421147950782,0,0,0,0,0,1,0,0,0,0,0
2024-02-14 14:30:00,XLV,144.10000610351562,-0.0018701186036109707,0.008679864817767724,0.0016746430522050048,0,0,0,0,0,1,0,0,0,0,0
2024-02-15 14:30:00,XLV,145.14999389648438,0.007146813864789214,0.007286521502396726,0.002046138788209734,0,0,0,0,0,1,0,0,0,0,0
2024-02-16 14:30:00,XLV,145.6199951171875,0.011179783846704705,0.0032380381706271777,0.002179341518863337,0,0,0,0,0,1,0,0,0,0,0
2024-02-20 14:30:00,XLV,145.1300048828125,0.006449431028102692,-0.0033648554512083484,0.0017923978352943903,0,0,0,0,0,1,0,0,0,0,0
2024-02-21 14:30:00,XLV,145.4499969482422,0.018129611695542502,0.002204864980801746,0.001938339698700986,0,0,0,0,0,1,0,0,0,0,0
2024-02-22 14:30:00,XLV,147.16000366210938,0.02123523545443562,0.011756663800245315,0.002983413285989017,0,0,0,0,0,1,0,0,0,0,0
2024-02-23 14:30:00,XLV,147.86000061035156,0.018670388066291288,0.004756706515510967,0.0032969594453395755,0,0,0,0,0,1,0,0,0,0,0
2024-02-26 14:30:00,XLV,147.10000610351562,0.01016351487401912,-0.0051399601224046965,0.002754718599352335,0,0,0,0,0,1,0,0,0,0,0
2024-02-27 14:30:00,XLV,146.74000549316406,0.01109350620949523,-0.0024473187995535106,0.002280519638093981,0,0,0,0,0,1,0,0,0,0,0
2024-02-28 14:30:00,XLV,146.00999450683594,0.0038501036118483434,-0.004974860017721183,0.0019176920296433086,0,0,0,0,0,1,0,0,0,0,0
2024-02-29 14:30:00,XLV,144.82000732421875,-0.015901034789747914,-0.008150039225989225,0.0015777729208395486,0,0,0,0,0,1,0,0,0,0,0
2024-03-01 14:30:00,XLV,146.33999633789062,-0.010280023442354347,0.010495711481832481,0.0014543208534846586,0,0,0,0,0,1,0,0,0,0,0
2024-03-04 14:30:00,XLV,146.1199951171875,-0.006662209012000209,-0.0015033567459927788,0.0014529896756733328,0,0,0,0,0,1,0,0,0,0,0
2024-03-05 14:30:00,XLV,145.02999877929688,-0.011653309594205075,-0.0074595974152370514,0.0009250738356194777,0,0,0,0,0,1,0,0,0,0,0
2024-03-06 14:30:00,XLV,146.02000427246094,6.85553455350707e-05,0.006826211828565354,0.0007222563881991662,0,0,0,0,0,1,0,0,0,0,0
2024-03-07 14:30:00,XLV,146.6999969482422,0.012981560067281128,0.004656846020305805,0.0008196634200030084,0,0,0,0,0,1,0,0,0,0,0
2024-03-08 14:30:00,XLV,146.42999267578125,0.0006149811407869521,-0.0018405199596303046,0.0008142205100783561,0,0,0,0,0,1,0,0,0,0,0
2024-03-11 13:30:00,XLV,146.35000610351562,0.0015741239667004248,-0.0005462444599224625,0.0008250711423689383,0,0,0,0,0,1,0,0,0,0,0
2024-03-12 13:30:00,XLV,147.02999877929688,0.01379025040911408,0.004646345387237405,0.0009914199204268171,0,0,0,0,0,1,0,0,0,0,0
2024-03-13 13:30:00,XLV,146.4600067138672,0.0030133024827561083,-0.0038767059114601654,0.0012622158198085486,0,0,0,0,0,1,0,0,0,0,0
2024-03-14 13:30:00,XLV,145.94000244140625,-0.005180603426352293,-0.0035504864715515394,0.0006506982553425855,0,0,0,0,0,1,0,0,0,0,0
2024-03-15 13:30:00,XLV,145.36000061035156,-0.007307191961682391,-0.003974248467534136,8.765975684604243e-05,0,0,0,0,0,1,0,0,0,0,0
2024-03-18 13:30:00,XLV,144.82000732421875,-0.010454381383590006,-0.0037148684910940366,-0.0002599855762400183,0,0,0,0,0,1,0,0,0,0,0
2024-03-19 13:30:00,XLV,145.77999877929688,-0.008501666397184304,0.006628859318650093,0.0002397001622529038,0,0,0,0,0,1,0,0,0,0,0
2024-03-20 13:30:00,XLV,145.4499969482422,-0.006896147202821168,-0.002263697584154123,1.627203400511035e-05,0,0,0,0,0,1,0,0,0,0,0
2024-03-21 13:30:00,XLV,145.63999938964844,-0.002055660180479091,0.0013063076341890412,-0.0005062457742977033,0,0,0,0,0,1,0,0,0,0,0
2024-03-22 13:30:00,XLV,145.44000244140625,0.0005503703269040816,-0.001373228159024631,-0.0008127425080244832,0,0,0,0,0,1,0,0,0,0,0
2024-03-25 13:30:00,XLV,145.24000549316406,0.0029001391223868467,-0.0013751165077349192,-0.0006245003272909944,0,0,0,0,0,1,0,0,0,0,0
2024-03-26 13:30:00,XLV,145.77000427246094,-6.85588346798216e-05,0.003649123927648379,-0.0003196781909308999,0,0,0,0,0,1,0,0,0,0,0
2024-03-27 13:30:00,XLV,147.7100067138672,0.015538053028830268,0.01330865325201036,0.0005944974725556774,0,0,0,0,0,1,0,0,0,0,0
2024-03-28 13:30:00,XLV,147.72999572753906,0.014350428087403388,0.00013532606298372052,0.0010087657370043245,0,0,0,0,0,1,0,0,0,0,0
2024-04-01 13:30:00,XLV,146.47000122070312,0.007081949683766187,-0.008529036372273202,5.752834429904041e-05,0,0,0,0,0,1,0,0,0,0,0
2024-04-02 13:30:00,XLV,144.19000244140625,-0.007229434123143363,-0.015566319111729454,-0.0006456197739877934,0,0,0,0,0,1,0,0,0,0,0
2024-04-03 13:30:00,XLV,144.02999877929688,-0.011936649805619814,-0.001109672372565429,-0.00032812352185421223,0,0,0,0,0,1,0,0,0,0,0
2024-04-04 13:30:00,XLV,141.9499969482422,-0.03899539302562527,-0.014441448647388833,-0.0013915065456519215,0,0,0,0,0,1,0,0,0,0,0
2024-04-05 13:30:00,XLV,143.22000122070312,-0.030528630862169615,0.008946842548534839,-0.0011770067192404699,0,0,0,0,0,1,0,0,0,0,0
2024-04-08 13:30:00,XLV,142.75999450683594,-0.025329464620382547,-0.003211888772143734,-0.0012455751598661412,0,0,0,0,0,1,0,0,0,0,0
2024-04-09 13:30:00,XLV,143.27000427246094,-0.006380457405978368,0.0035724977952460435,-0.001039638047107716,0,0,0,0,0,1,0,0,0,0,0
2024-04-10 13:30:00,XLV,141.58999633789062,-0.016940932181393475,-0.011726166569907992,-0.001858263644964986,0,0,0,0,0,1,0,0,0,0,0
2024-04-11 13:30:00,XLV,141.00999450683594,-0.006622067359036254,-0.004096347524937927,-0.001869245725638874,0,0,0,0,0,1,0,0,0,0,0
2024-04-12 13:30:00,XLV,138.91000366210938,-0.030093545048585857,-0.014892496465027216,-0.0024363462253126577,0,0,0,0,0,1,0,0,0,0,0
2024-04-15 13:30:00,XLV,138.6300048828125,-0.02892960060898342,-0.002015684773703952,-0.0023384180406211485,0,0,0,0,0,1,0,0,0,0,0
2024-04-16 13:30:00,XLV,138.67999267578125,-0.03203749186710936,0.0003605842256948488,-0.0021346454047817044,0,0,0,0,0,1,0,0,0,0,0
2024-04-17 13:30:00,XLV,138.44000244140625,-0.02224729131970049,-0.00173053249963806,-0.002552614995696112,0,0,0,0,0,1,0,0,0,0,0
2024-04-18 13:30:00,XLV,138.42999267578125,-0.018296588409055015,-7.230399774971197e-05,-0.0024430453163758912,0,0,0,0,0,1,0,0,0,0,0
2024-04-19 13:30:00,XLV,138.9499969482422,0.0002879078905655419,0.0037564422449898327,-0.0023205385858358516,0,0,0,0,0,1,0,0,0,0,0
2024-04-22 13:30:00,XLV,139.47999572753906,0.0061313627265979775,0.00381431299702939,-0.0020611615280331508,0,0,0,0,0,1,0,0,0,0,0
2024-04-23 13:30:00,XLV,141.3000030517578,0.01889249000828741,0.013048518640436102,-0.0013399797706245998,0,0,0,0,0,1,0,0,0,0,0
2024-04-24 13:30:00,XLV,140.86000061035156,0.017480483431582927,-0.0031139591783666543,-0.0016781339259253514,0,0,0,0,0,1,0,0,0,0,0
2024-04-25 13:30:00,XLV,139.9199981689453,0.010763603062913019,-0.006673309934212557,-0.0026772320852364974,0,0,0,0,0,1,0,0,0,0,0
2024-04-26 13:30:00,XLV,139.9600067138672,0.0072688721684623925,0.00028593871816351424,-0.0026697014524775077,0,0,0,0,0,1,0,0,0,0,0
2024-04-29 13:30:00,XLV,140.42999267578125,0.006810990660609972,0.003358001853164261,-0.0020753495412056343,0,0,0,0,0,1,0,0,0,0,0
2024-04-30 13:30:00,XLV,140.3300018310547,-0.006864835100872657,-0.0007120333970066506,-0.0013326352554694943,0,0,0,0,0,1,0,0,0,0,0
2024-05-01 13:30:00,XLV,140.5800018310547,-0.001987780619648105,0.0017815149771107652,-0.0011880758879856846,0,0,0,0,0,1,0,0,0,0,0
2024-05-02 13:30:00,XLV,140.47999572753906,0.004002269624943766,-0.000711382146913131,-0.0005015725629618995,0,0,0,0,0,1,0,0,0,0,0
2024-05-03 13:30:00,XLV,140.8300018310547,0.006216026546541409,0.0024915013821218412,-0.0008243396212825494,0,0,0,0,0,1,0,0,0,0,0
2024-05-06 13:30:00,XLV,141.39999389648438,0.006907365030934809,0.004047376681237891,-0.0004613763486134681,0,0,0,0,0,1,0,0,0,0,0
2024-05-07 13:30:00,XLV,142.57000732421875,0.015962413339528414,0.008274494188386772,-0.0002262765289564317,0,0,0,0,0,1,0,0,0,0,0
2024-05-08 13:30:00,XLV,142.0800018310547,0.010670080953638417,-0.0034369465384801456,0.00018818447261496063,0,0,0,0,0,1,0,0,0,0,0
2024-05-09 13:30:00,XLV,143.3000030517578,0.020074084638272316,0.008586720192711006,0.0008223378584974073,0,0,0,0,0,1,0,0,0,0,0
2024-05-10 13:30:00,XLV,143.58999633789062,0.019598057735928487,0.0020236795530845786,0.001668146659402997,0,0,0,0,0,1,0,0,0,0,0
2024-05-13 13:30:00,XLV,143.4499969482422,0.014497900567510325,-0.0009749940331428286,0.0017201811964310532,0,0,0,0,0,1,0,0,0,0,0
2024-05-14 13:30:00,XLV,144.05999755859375,0.010450937489163481,0.004252357081413249,0.0019147698392169732,0,0,0,0,0,1,0,0,0,0,0
2024-05-15 13:30:00,XLV,146.1999969482422,0.02899771300739795,0.014854917575422233,0.002744042342969988,0,0,0,0,0,1,0,0,0,0,0
2024-05-16 13:30:00,XLV,146.02999877929688,0.019050911859038955,-0.0011627781976322193,0.0026895186329758624,0,0,0,0,0,1,0,0,0,0,0
2024-05-17 13:30:00,XLV,146.30999755859375,0.01894283230081384,0.001917405886718182,0.0025975668150622798,0,0,0,0,0,1,0,0,0,0,0
2024-05-20 13:30:00,XLV,146.0,0.017776250303287666,-0.002118772221765708,0.0023009125541225252,0,0,0,0,0,1,0,0,0,0,0
2024-05-21 13:30:00,XLV,146.25,0.015202016371793414,0.001712328767123239,0.001734103060456882,0,0,0,0,0,1,0,0,0,0,0
2024-05-22 13:30:00,XLV,146.50999450683594,0.002120366382110772,0.0017777402176817336,0.0019786880302593013,0,0,0,0,0,1,0,0,0,0,0
2024-05-23 13:30:00,XLV,144.91000366210938,-0.007669623546872839,-0.010920694182756985,0.0017663188178320798,0,0,0,0,0,1,0,0,0,0,0
2024-05-24 13:30:00,XLV,144.4199981689453,-0.012917773366044494,-0.003381446972471447,0.0015829495333003318,0,0,0,0,0,1,0,0,0,0,0
2024-05-28 13:30:00,XLV,142.6699981689453,-0.022808231719552707,-0.012117435411907573,0.0008091776700467401,0,0,0,0,0,1,0,0,0,0,0
2024-05-29 13:30:00,XLV,141.55999755859375,-0.03206839276175211,-0.007780196429505337,0.0004557695184218058,0,0,0,0,0,1,0,0,0,0,0
